Bot Name,Bot Nickname,Bot Difficulty,Bot Level,Assignment Status,Quest Name,Objective Name,Step Number,Start Time,End Time
Bot174,"Марат Вафел (Wilford)",easy,1,Completed,"Basement Crates","Basement Crates: Objective #2","1","04:18:54","04:19:12",
Bot174,"Марат Вафел (Wilford)",easy,1,Completed,"Basement Crates","Basement Crates: Objective #1","1","04:19:17","04:19:23",
Bot174,"Марат Вафел (Wilford)",easy,1,Completed,"Crates Outside of Scav Bunker","Crates Outside of Scav Bunker: Objective #1","2","04:19:28","04:20:05",
Bot174,"Марат Вафел (Wilford)",easy,1,Completed,"Crates Near Lower Platform","Crates Near Lower Platform: Objective #1","2","04:20:10","04:20:36",
Bot174,"Марат Вафел (Wilford)",easy,1,Active,"Crates Outside of Stairwell","Crates Outside of Stairwell: Objective #1","1","04:20:41","N/A",
Bot175,"Ростислав Фуфел (Erich)",hard,1,Completed,"NE Crates in Workshop","NE Crates in Workshop: Objective #1","1","04:17:47","04:18:05",
Bot175,"Ростислав Фуфел (Erich)",hard,1,Completed,"Basement Crates","Basement Crates: Objective #2","1","04:18:10","04:18:26",
Bot175,"Ростислав Фуфел (Erich)",hard,1,Completed,"Basement Crates","Basement Crates: Objective #1","1","04:18:31","04:18:45",
Bot175,"Ростислав Фуфел (Erich)",hard,1,Completed,"Weapon Crate in Workshop","Weapon Crate in Workshop: Objective #1","1","04:18:50","04:19:08",
Bot175,"Ростислав Фуфел (Erich)",hard,1,Completed,"Med Tent","Med Tent: Objective #1","2","04:19:13","04:19:59",
Bot175,"Ростислав Фуфел (Erich)",hard,1,Completed,"Crates Outside of Scav Bunker","Crates Outside of Scav Bunker: Objective #1","2","04:20:04","04:20:25",
Bot175,"Ростислав Фуфел (Erich)",hard,1,Completed,"Bathroom Key Spawns","Bathroom Key Spawns: Objective #1","1","04:20:30","04:20:49",
Bot175,"Ростислав Фуфел (Erich)",hard,1,Completed,"Bathroom Key Spawns","Bathroom Key Spawns: Objective #2","1","04:20:55","04:21:01",
Bot175,"Ростислав Фуфел (Erich)",hard,1,Completed,"1st Floor Office","1st Floor Office: Objective #2","1","04:21:06","04:21:39",
Bot176,"Киса Сейсмолог (Raul)",normal,1,Completed,"Weapon Crate Outside of Forklift","Weapon Crate Outside of Forklift: Objective #1","1","04:19:07","04:19:18",
Bot176,"Киса Сейсмолог (Raul)",normal,1,Completed,"NE Crates in Workshop","NE Crates in Workshop: Objective #1","1","04:19:23","04:19:45",
Bot176,"Киса Сейсмолог (Raul)",normal,1,Completed,"Silos","Silos: Objective #1","1","04:19:50","04:20:21",
Bot176,"Киса Сейсмолог (Raul)",normal,1,Completed,"Weapon Crates outside Office","Weapon Crates outside Office: Objective #1","1","04:20:26","04:20:53",
Bot176,"Киса Сейсмолог (Raul)",normal,1,Completed,"1st Floor Office","1st Floor Office: Objective #2","1","04:20:58","04:21:50",
Bot176,"Киса Сейсмолог (Raul)",normal,1,Active,"1st Floor Office","1st Floor Office: Objective #1","1","04:21:55","N/A",
Bot177,"Арсен Лютый (Quincy)",normal,1,Completed,"Weapon Crate Outside of Forklift","Weapon Crate Outside of Forklift: Objective #1","1","04:20:17","04:20:29",
Bot177,"Арсен Лютый (Quincy)",normal,1,Completed,"Silos","Silos: Objective #1","1","04:20:34","04:21:11",
Bot177,"Арсен Лютый (Quincy)",normal,1,Completed,"Weapon Crate in Workshop","Weapon Crate in Workshop: Objective #1","1","04:21:16","04:21:40",
Bot177,"Арсен Лютый (Quincy)",normal,1,Active,"Med Tent","Med Tent: Objective #1","1","04:21:45","N/A",
Bot178,"Борька Толич (Артём)",easy,1,Completed,"Basement Crates","Basement Crates: Objective #2","1","04:20:18","04:20:39",
Bot178,"Борька Толич (Артём)",easy,1,Completed,"Basement Crates","Basement Crates: Objective #1","1","04:20:44","04:21:02",
Bot178,"Борька Толич (Артём)",easy,1,Completed,"Crates Outside of Scav Bunker","Crates Outside of Scav Bunker: Objective #1","2","04:21:07","04:22:00",
Bot178,"Борька Толич (Артём)",easy,1,Pending,"Crates Near Lower Platform","Crates Near Lower Platform: Objective #1","1","04:22:05","N/A",
[Not Spawned],"Пётр Квейк (George)",normal,1,,,,,,,
[Not Spawned],"Радж Япончик (Alva)",normal,1,,,,,,,
