Bot Name,Bot Nickname,Bot Difficulty,Bot Level,Assignment Status,Quest Name,Objective Name,Step Number,Start Time,End Time
Bot31,"Слава Письменный (kmyuhkyuk)",normal,1,Failed,"Scav Base","Scav Base: Objective #3","1","02:56:57","02:57:07",
Bot33,"Таир Винторез (Hobbes)",normal,1,Completed,"Scav Town","Scav Town: Objective #5","3","02:45:09","02:52:35",
Bot33,"Таир Винторез (Hobbes)",normal,1,Completed,"Scav Town","Scav Town: Objective #1","3","02:52:40","02:56:49",
Bot33,"Таир Винторез (Hobbes)",normal,1,Completed,"Scav Town","Scav Town: Objective #2","1","02:56:54","02:57:22",
Bot33,"Таир Винторез (Hobbes)",normal,1,Failed,"Scav Town","Scav Town: Objective #4","2","02:57:27","02:58:32",
Bot33,"Таир Винторез (Hobbes)",normal,1,Completed,"Old Sawmill","Old Sawmill: Objective #5","1","02:58:37","03:00:45",
Bot33,"Таир Винторез (Hobbes)",normal,1,Completed,"Old Sawmill","Old Sawmill: Objective #4","3","03:00:50","03:01:42",
Bot33,"Таир Винторез (Hobbes)",normal,1,Completed,"Old Sawmill","Old Sawmill: Objective #2","2","03:01:47","03:02:26",
Bot33,"Таир Винторез (Hobbes)",normal,1,Completed,"Old Sawmill","Old Sawmill: Objective #3","1","03:02:31","03:02:41",
Bot33,"Таир Винторез (Hobbes)",normal,1,Active,"Old Sawmill","Old Sawmill: Objective #1","1","03:02:46","N/A",
Bot34,"Андрюха Стамеска (Big Chungus)",normal,1,Completed,"Sunken Village","Sunken Village: Objective #2","1","02:45:12","02:45:36",
Bot34,"Андрюха Стамеска (Big Chungus)",normal,1,Completed,"Sunken Village","Sunken Village: Objective #3","1","02:45:41","02:46:28",
Bot34,"Андрюха Стамеска (Big Chungus)",normal,1,Completed,"Sunken Village","Sunken Village: Objective #1","1","02:46:33","02:47:43",
Bot34,"Андрюха Стамеска (Big Chungus)",normal,1,Archived,"Scav Bunker","Scav Bunker: Objective #1","2","02:47:48","02:50:18",
Bot34,"Андрюха Стамеска (Big Chungus)",normal,1,Archived,"Scav Bunker","Scav Bunker: Objective #2","2","02:50:23","02:50:59",
Bot34,"Андрюха Стамеска (Big Chungus)",normal,1,Archived,"Scav Bunker","Scav Bunker: Objective #3","2","02:51:04","02:51:36",
Bot34,"Андрюха Стамеска (Big Chungus)",normal,1,Completed,"USEC Camp North","USEC Camp North: Objective #2","2","02:51:41","02:52:56",
Bot34,"Андрюха Стамеска (Big Chungus)",normal,1,Completed,"USEC Camp North","USEC Camp North: Objective #3","1","02:53:01","02:53:19",
Bot34,"Андрюха Стамеска (Big Chungus)",normal,1,Completed,"USEC Camp North","USEC Camp North: Objective #4","2","02:53:25","02:53:52",
Bot34,"Андрюха Стамеска (Big Chungus)",normal,1,Completed,"USEC Camp North","USEC Camp North: Objective #1","3","02:53:57","02:55:29",
Bot34,"Андрюха Стамеска (Big Chungus)",normal,1,Completed,"USEC Camp South","USEC Camp South: Objective #1","3","02:55:34","02:56:51",
Bot34,"Андрюха Стамеска (Big Chungus)",normal,1,Completed,"USEC Camp South","USEC Camp South: Objective #2","1","02:56:56","02:57:09",
Bot34,"Андрюха Стамеска (Big Chungus)",normal,1,Completed,"Sniper Rock Crates","Sniper Rock Crates: Objective #1","1","02:57:14","03:00:43",
Bot34,"Андрюха Стамеска (Big Chungus)",normal,1,Completed,"Sniper Rock Crates","Sniper Rock Crates: Objective #3","1","03:00:48","03:01:06",
Bot34,"Андрюха Стамеска (Big Chungus)",normal,1,Completed,"Sniper Rock Crates","Sniper Rock Crates: Objective #2","1","03:01:11","03:01:26",
Bot34,"Андрюха Стамеска (Big Chungus)",normal,1,Completed,"Sawmill Checkpoint","Sawmill Checkpoint: Objective #1","4","03:01:31","03:04:53",
Bot34,"Андрюха Стамеска (Big Chungus)",normal,1,Pending,"Sawmill Marked Circle","Sawmill Marked Circle: Objective #1","1","03:04:58","N/A",
Bot35,"Володарчик Карась (JustAShepard)",normal,1,Completed,"RUAF Roadblock Crates","RUAF Roadblock Crates: Objective #2","1","02:45:38","02:48:12",
Bot35,"Володарчик Карась (JustAShepard)",normal,1,Completed,"RUAF Roadblock Crates","RUAF Roadblock Crates: Objective #1","1","02:48:17","02:48:28",
Bot35,"Володарчик Карась (JustAShepard)",normal,1,Failed,"Scav Base","Scav Base: Objective #1","1","02:48:33","02:49:19",
Bot36,"Петр Любитель (jennacide)",normal,1,Completed,"Sawmill Shack","Sawmill Shack: Objective #1","2","02:49:46","02:52:41",
Bot36,"Петр Любитель (jennacide)",normal,1,Completed,"Ambulance","Ambulance: Objective #1","1","02:52:46","02:53:35",
Bot36,"Петр Любитель (jennacide)",normal,1,Completed,"Scav Base","Scav Base: Objective #3","1","02:53:40","02:54:07",
Bot36,"Петр Любитель (jennacide)",normal,1,Completed,"Scav Base","Scav Base: Objective #2","4","02:54:13","02:55:24",
Bot36,"Петр Любитель (jennacide)",normal,1,Completed,"Scav Base","Scav Base: Objective #4","2","02:55:29","02:56:01",
Bot36,"Петр Любитель (jennacide)",normal,1,Failed,"Scav Base","Scav Base: Objective #1","4","02:56:06","02:57:02",
Bot36,"Петр Любитель (jennacide)",normal,1,Failed,"Sniper Rock Crates","Sniper Rock Crates: Objective #2","1","02:57:07","02:57:56",
Bot37,"Ашот Бубеш (Brin)",easy,1,Failed,"Sawmill Checkpoint","Sawmill Checkpoint: Objective #1","1","02:56:30","02:58:37",
Bot38,"Мелентий Вантуз (DevilFlippy)",easy,1,Completed,"USEC Camp South","USEC Camp South: Objective #3","4","02:57:22","03:00:36",
Bot38,"Мелентий Вантуз (DevilFlippy)",easy,1,Completed,"USEC Camp South","USEC Camp South: Objective #2","1","03:00:41","03:00:58",
Bot38,"Мелентий Вантуз (DevilFlippy)",easy,1,Completed,"USEC Camp South","USEC Camp South: Objective #1","3","03:01:03","03:02:05",
Bot38,"Мелентий Вантуз (DevilFlippy)",easy,1,Completed,"Sniper Rock Crates","Sniper Rock Crates: Objective #1","1","03:02:10","03:05:37",
Bot38,"Мелентий Вантуз (DevilFlippy)",easy,1,Completed,"Sniper Rock Crates","Sniper Rock Crates: Objective #3","1","03:05:43","03:06:06",
Bot38,"Мелентий Вантуз (DevilFlippy)",easy,1,Completed,"Sniper Rock Crates","Sniper Rock Crates: Objective #2","1","03:06:11","03:06:29",
Bot38,"Мелентий Вантуз (DevilFlippy)",easy,1,Completed,"Old Sawmill","Old Sawmill: Objective #1","1","03:06:34","03:08:16",
Bot38,"Мелентий Вантуз (DevilFlippy)",easy,1,Active,"Old Sawmill","Old Sawmill: Objective #3","1","03:08:21","N/A",
Bot39,"Кися Москва (Capataina)",normal,1,Completed,"RUAF Roadblock Crates","RUAF Roadblock Crates: Objective #2","1","02:57:33","02:59:38",
Bot39,"Кися Москва (Capataina)",normal,1,Completed,"RUAF Roadblock Crates","RUAF Roadblock Crates: Objective #1","1","02:59:43","02:59:56",
Bot39,"Кися Москва (Capataina)",normal,1,Completed,"Sawmill Shack","Sawmill Shack: Objective #1","2","03:00:01","03:02:26",
Bot39,"Кися Москва (Capataina)",normal,1,Completed,"Sawmill Camp","Sawmill Camp: Objective #1","1","03:02:31","03:04:24",
Bot39,"Кися Москва (Capataina)",normal,1,Completed,"Sawmill Checkpoint","Sawmill Checkpoint: Objective #1","4","03:04:30","03:06:17",
Bot39,"Кися Москва (Capataina)",normal,1,Completed,"Weapon Storage Shack","Weapon Storage Shack: Objective #1","1","03:06:22","03:07:22",
Bot39,"Кися Москва (Capataina)",normal,1,Completed,"Sawmill Marked Circle","Sawmill Marked Circle: Objective #1","1","03:07:27","03:08:01",
Bot40,"Тарас Вдовец (Shiro-chan)",hard,1,Completed,"Weapon Storage Shack","Weapon Storage Shack: Objective #1","1","02:58:06","02:59:30",
Bot40,"Тарас Вдовец (Shiro-chan)",hard,1,Completed,"Sawmill Camp","Sawmill Camp: Objective #1","1","02:59:35","03:00:06",
Bot40,"Тарас Вдовец (Shiro-chan)",hard,1,Failed,"Sawmill Checkpoint Nearby Rocks","Sawmill Checkpoint Nearby Rocks: Objective #1","1","03:00:11","03:01:19",
Bot41,"Павел Базука (Hicchy)",easy,1,Completed,"USEC Camp South","USEC Camp South: Objective #1","3","02:58:43","03:00:17",
Bot41,"Павел Базука (Hicchy)",easy,1,Completed,"USEC Camp South","USEC Camp South: Objective #2","1","03:00:22","03:00:36",
Bot41,"Павел Базука (Hicchy)",easy,1,Completed,"USEC Camp North","USEC Camp North: Objective #4","2","03:00:41","03:01:14",
Bot41,"Павел Базука (Hicchy)",easy,1,Completed,"USEC Camp North","USEC Camp North: Objective #3","1","03:01:19","03:01:32",
Bot41,"Павел Базука (Hicchy)",easy,1,Completed,"USEC Camp North","USEC Camp North: Objective #2","2","03:01:37","03:02:12",
Bot41,"Павел Базука (Hicchy)",easy,1,Completed,"USEC Camp North","USEC Camp North: Objective #1","3","03:02:18","03:04:21",
Bot41,"Павел Базука (Hicchy)",easy,1,Completed,"USEC Camp South","USEC Camp South: Objective #3","4","03:04:26","03:05:49",
Bot41,"Павел Базука (Hicchy)",easy,1,Completed,"Scav Bridge Overlook","Scav Bridge Overlook: Objective #4","1","03:05:54","03:07:56",
Bot41,"Павел Базука (Hicchy)",easy,1,Completed,"Scav Bridge Overlook","Scav Bridge Overlook: Objective #2","1","03:08:01","03:08:08",
Bot41,"Павел Базука (Hicchy)",easy,1,Completed,"Scav Bridge Overlook","Scav Bridge Overlook: Objective #3","1","03:08:14","03:08:20",
Bot41,"Павел Базука (Hicchy)",easy,1,Completed,"Scav Bridge Overlook","Scav Bridge Overlook: Objective #1","1","03:08:25","03:08:46",
Bot42,"Изя Ботан (rozema)",normal,1,Failed,"Scav Base","Scav Base: Objective #1","4","03:01:47","03:07:37",
Bot42,"Изя Ботан (rozema)",normal,1,Completed,"Scav Base","Scav Base: Objective #3","1","03:07:43","03:07:54",
Bot42,"Изя Ботан (rozema)",normal,1,Pending,"Scav Base","Scav Base: Objective #2","4","03:07:59","N/A",
[Not Spawned],"Пров Сега (JustAShepard)",hard,1,,,,,,,
[Not Spawned],"Джонни Морковник (Mako)",hard,1,,,,,,,
[Not Spawned],"Донатий Кочерга (Arys)",hard,1,,,,,,,
[Not Spawned],"Валя Охрана (Tariyihika)",easy,1,,,,,,,
[Not Spawned],"Гога Внесистемный (nidhoeggr)",easy,1,,,,,,,
[Not Spawned],"Вася Саранск (MemeG)",impossible,1,,,,,,,
[Not Spawned],"Петро Шульц (MissingInAction)",easy,1,,,,,,,
[Not Spawned],"Кабан Кепка (KittehKun)",normal,1,,,,,,,
[Not Spawned],"Данила Клей (rozema)",normal,1,,,,,,,
[Not Spawned],"Павлик Харон (Lacyway)",normal,1,,,,,,,
